CO,NO2,PM25,Temperature,Humidity,AQI_Level,label,prediction
724.0619,276.4658,13.28333333,27.812098258814952,63.55927539357948,Average,0.0,0.0
724.081,56.5541,10.43,29.77333333,67.30333333,Good,1.0,1.0
724.081,85.47416667,18.61333333,26.45166667,85.14833333,Average,0.0,0.0
724.081,273.831,9.883333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.1001,96.444586030465,20.21666667,25.91333333,81.875,Average,0.0,0.0
724.1765,272.1372,15.15,27.812098258814952,63.55927539357948,Average,0.0,0.0
724.2338,271.0393667,5.083333333,29.745,73.325,Good,1.0,1.0
724.2529,275.7443667,4.35,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.272,72.0806,18.09833333,27.285,74.21833333,Average,0.0,0.0
724.272,96.444586030465,20.51666667,26.64333333,78.48833333,Average,0.0,0.0
724.2911,96.444586030465,20.06666667,31.95666667,54.53833333,Average,0.0,0.0
724.3484,96.444586030465,20.4,26.55833333,77.8,Average,0.0,0.0
724.3484,274.772,9.733333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.4248,96.444586030465,11.78333333,32.97833333,55.12666667,Good,1.0,1.0
724.4248,96.444586030465,21.08333333,27.205,79.03166667,Average,0.0,0.0
724.463,96.444586030465,14.9,34.20666667,62.53166667,Average,0.0,0.0
724.4821,96.444586030465,15.28333333,24.22333333,82.37166667,Average,0.0,0.0
724.5050847,96.23718644,21.42711864,28.45254237,80.88474576,Average,0.0,0.0
724.5776,272.2940333,6.15,33.55666667,64.02,Good,1.0,1.0
724.5967,96.444586030465,8.0,24.615,83.55,Good,1.0,1.0
724.5967,96.444586030465,11.01666667,23.88666667,95.24,Good,1.0,1.0
724.6158,96.444586030465,16.58333333,34.04,51.98666667,Average,0.0,0.0
724.6377447,96.444586030465,22.46808511,32.63829787,64.36170213,Average,0.0,0.0
724.6731,96.444586030465,14.81666667,27.34333333,91.30833333,Average,0.0,0.0
724.7686,96.444586030465,12.55,29.88333333,67.68166667,Unhealthy,2.0,2.0
724.8068,96.444586030465,10.93333333,29.17,74.70833333,Good,1.0,1.0
724.8259,96.444586030465,11.91666667,25.92666667,83.095,Good,1.0,1.0
724.8259,96.444586030465,23.1,24.95166667,86.54666667,Average,0.0,0.0
724.8641,275.1170333,8.633333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.8832,279.8220333,8.55,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.9023,96.444586030465,11.03333333,30.99,59.20833333,Good,1.0,1.0
724.9023,280.1670667,10.51666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
724.9214,96.444586030465,16.85,23.96666667,87.66333333,Average,0.0,0.0
724.9787,96.444586030465,6.833333333,29.92666667,79.6,Good,1.0,1.0
724.9957895,272.3947368,0.0,27.812098258814952,63.55927539357948,Good,1.0,1.0
725.036,71.92376667,27.05833333,20.4,12.5,Average,0.0,0.0
725.036,96.444586030465,16.76666667,29.38833333,69.20666667,Average,0.0,0.0
725.0551,272.5449667,11.03333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
725.1054545,89.72007273,19.38181818,20.4,12.5,Average,0.0,0.0
725.1315,278.5046333,8.3,27.812098258814952,63.55927539357948,Good,1.0,1.0
725.1506,96.444586030465,26.86666667,35.535,42.545,Average,0.0,0.0
725.1968421,30.40915789,28.58596491,20.4,12.5,Average,0.0,0.0
725.2079,273.1409333,13.25,27.812098258814952,63.55927539357948,Average,0.0,0.0
725.2461,96.444586030465,21.88333333,36.395,52.56,Average,0.0,0.0
725.2843,75.24863333,7.45,27.812098258814952,63.55927539357948,Good,1.0,1.0
725.3416,96.444586030465,7.466666667,32.165,68.21,Good,1.0,1.0
725.3798,96.444586030465,3.916666667,25.29833333,96.43666667,Good,1.0,1.0
725.3798,96.444586030465,7.383333333,27.97833333,86.98333333,Good,1.0,1.0
725.418,23.55636667,23.48833333,33.91333333,50.46166667,Average,0.0,0.0
725.418,103.5727333,28.70666667,20.4,12.5,Average,0.0,0.0
725.4562,96.444586030465,17.93333333,30.53333333,76.66833333,Average,0.0,0.0
725.4562,96.444586030465,18.58333333,24.83166667,87.93,Average,0.0,0.0
725.4678261,93.60904348,39.73478261,20.4,12.5,Moderate,3.0,3.0
725.4944,96.444586030465,10.06666667,29.145,83.91166667,Good,1.0,1.0
725.5135,96.444586030465,22.63333333,25.75,88.74833333,Average,0.0,0.0
725.5135,274.9288333,12.78333333,27.812098258814952,63.55927539357948,Unhealthy,2.0,2.0
725.5708,96.444586030465,21.96666667,26.65666667,79.26,Average,0.0,0.0
725.5899,96.444586030465,24.41666667,31.76333333,58.195,Average,0.0,0.0
725.609,96.444586030465,16.31666667,25.145,79.16,Average,0.0,0.0
725.609,151.5323667,11.68333333,28.86666667,88.02166667,Good,1.0,1.0
725.7809,96.444586030465,16.56666667,36.07333333,60.62833333,Average,0.0,0.0
725.7809,96.444586030465,27.31666667,32.47333333,64.095,Average,0.0,0.0
725.9528,96.444586030465,13.16666667,31.23333333,63.55166667,Average,0.0,0.0
725.9528,96.444586030465,28.5,26.05833333,91.29333333,Average,0.0,0.0
725.9719,96.444586030465,20.9,28.12166667,56.675,Average,0.0,0.0
725.991,96.444586030465,20.08333333,32.16166667,61.21166667,Average,0.0,0.0
726.1247,96.444586030465,8.066666667,32.24833333,70.48166667,Good,1.0,1.0
726.1247,276.9990333,7.0,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.182,24.12096667,17.05666667,33.58,57.725,Average,0.0,0.0
726.182,43.63103333,14.39333333,20.4,12.5,Average,0.0,0.0
726.182,132.3987,19.675,28.97333333,72.72666667,Average,0.0,0.0
726.2584,96.444586030465,3.65,25.49333333,96.32333333,Good,1.0,1.0
726.3045283,82.02679245,27.99811321,20.4,12.5,Average,0.0,0.0
726.3348,96.444586030465,14.35,28.125,76.44,Average,0.0,0.0
726.3539,277.2813333,11.68333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.373,103.0081333,32.57666667,29.91,72.65333333,Average,0.0,0.0
726.3921,272.3254,6.116666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.4494,96.444586030465,11.38333333,29.96333333,73.03333333,Good,1.0,1.0
726.4685,276.9049333,10.58333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.4685,278.1596,5.416666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.4876,96.444586030465,15.01666667,26.34666667,83.15666667,Average,0.0,0.0
726.5067,274.5524333,6.766666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.5258,96.444586030465,28.16666667,29.81,69.575,Average,0.0,0.0
726.5449,96.444586030465,25.83333333,33.795,59.99833333,Average,0.0,0.0
726.564,62.8588,25.88,20.4,12.5,Average,0.0,0.0
726.564,96.444586030465,25.96666667,29.73333333,60.2,Average,0.0,0.0
726.6022,276.654,8.5,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.6404,270.7884333,9.683333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.6786,96.444586030465,8.866666667,24.61833333,72.68333333,Good,1.0,1.0
726.6786,96.444586030465,34.25,25.76833333,90.52,Average,0.0,0.0
726.6977,96.444586030465,15.23333333,32.83166667,61.14166667,Average,0.0,0.0
726.6977,96.444586030465,20.91666667,24.68666667,91.17,Average,0.0,0.0
726.7932,96.444586030465,23.38333333,23.01,80.97666667,Average,0.0,0.0
726.8887,276.6853667,11.33333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.9078,274.6779,10.56666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
726.9269,96.444586030465,9.35,28.18166667,86.10833333,Good,1.0,1.0
726.946,30.42566667,14.94666667,24.425,71.82166667,Average,0.0,0.0
726.946,96.444586030465,18.9,26.83666667,85.69166667,Average,0.0,0.0
726.946,277.1558667,12.71666667,27.812098258814952,63.55927539357948,Unhealthy,2.0,2.0
726.9651,96.444586030465,15.96666667,26.15333333,78.665,Average,0.0,0.0
727.0033,96.444586030465,18.21666667,31.585,70.835,Average,0.0,0.0
727.0224,272.89,8.0,27.812098258814952,63.55927539357948,Good,1.0,1.0
727.0224,272.89,32.4,27.812098258814952,63.55927539357948,Average,0.0,0.0
727.0415,96.444586030465,12.56666667,29.51,79.86666667,Unhealthy,2.0,2.0
727.0797,96.444586030465,17.25,25.53833333,78.52,Average,0.0,0.0
727.137,64.89763333,13.84,28.99333333,80.30166667,Average,0.0,0.0
727.137,85.38006667,26.275,28.08333333,87.07,Average,0.0,0.0
727.137,278.2537,6.383333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
727.2516,96.444586030465,21.61666667,26.42333333,93.58166667,Average,0.0,0.0
727.328,97.33076667,9.833333333,26.88166667,88.695,Good,1.0,1.0
727.4808,96.444586030465,11.9,27.145,68.46,Good,1.0,1.0
727.519,4.485433333,11.86,20.4,12.5,Good,1.0,1.0
727.519,37.95366667,15.945,20.4,12.5,Average,0.0,0.0
727.519,57.71466667,11.31833333,31.855,63.98,Good,1.0,1.0
727.519,77.2561,18.76833333,28.06666667,85.50833333,Average,0.0,0.0
727.519,96.444586030465,22.93333333,25.745,73.36166667,Average,0.0,0.0
727.519,96.444586030465,45.15,25.33833333,93.675,Moderate,3.0,3.0
727.6527,96.444586030465,22.75,24.23,90.65333333,Average,0.0,0.0
727.6718,272.3254,11.18333333,32.90333333,67.65166667,Good,1.0,1.0
727.71,96.444586030465,25.85,25.80666667,94.97166667,Average,0.0,0.0
727.8437,278.8496667,6.316666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
727.901,96.444586030465,14.66666667,29.195,67.17666667,Average,0.0,0.0
727.901,98.20903333,4.696666667,28.99333333,78.01166667,Good,1.0,1.0
727.9201,96.444586030465,15.66666667,30.3,67.43666667,Average,0.0,0.0
727.9201,96.444586030465,17.05,28.92,76.67666667,Average,0.0,0.0
727.9583,96.444586030465,13.41666667,26.81166667,62.91666667,Average,0.0,0.0
727.9965,96.444586030465,21.73333333,26.23333333,79.32,Average,0.0,0.0
728.0347,96.444586030465,24.13333333,32.75833333,52.095,Average,0.0,0.0
728.092,42.21953333,11.32833333,29.36,68.05333333,Good,1.0,1.0
728.092,74.27626667,15.49,28.43666667,74.82,Average,0.0,0.0
728.092,154.7317667,14.66333333,27.72,79.96333333,Average,0.0,0.0
728.092,274.5210667,12.46666667,27.812098258814952,63.55927539357948,Unhealthy,2.0,2.0
728.1111,96.444586030465,3.0,26.465,95.95833333,Good,1.0,1.0
728.1875,96.444586030465,14.83333333,29.48666667,80.47333333,Average,0.0,0.0
728.4358,96.444586030465,29.1,31.72666667,64.11333333,Average,0.0,0.0
728.4931,96.444586030465,3.0,24.43166667,97.90333333,Good,1.0,1.0
728.6459,279.0692333,8.633333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
728.665,45.29346667,9.801666667,20.4,12.5,Good,1.0,1.0
728.665,96.444586030465,13.35,29.60166667,62.02166667,Average,0.0,0.0
728.7223,96.444586030465,7.916666667,28.56166667,76.695,Good,1.0,1.0
728.7711111,99.85055556,19.87777778,27.36481481,85.83703704,Average,0.0,0.0
728.856,64.58396667,14.595,35.85333333,55.35,Average,0.0,0.0
728.856,96.444586030465,13.61666667,30.135,71.38833333,Average,0.0,0.0
728.8751,96.444586030465,21.86666667,26.29166667,94.77666667,Average,0.0,0.0
728.8942,96.444586030465,15.38333333,28.74666667,72.98166667,Average,0.0,0.0
728.8942,96.444586030465,18.03333333,25.58833333,76.91666667,Average,0.0,0.0
728.9324,96.444586030465,15.86666667,27.175,82.23,Average,0.0,0.0
728.9897,96.444586030465,23.33333333,25.37166667,81.9,Average,0.0,0.0
729.0088,96.444586030465,27.36666667,27.155,92.42,Average,0.0,0.0
729.0323077,82.26511538,11.35576923,31.475,72.84038462,Good,1.0,1.0
729.047,19.72963333,13.23,32.595,57.85,Average,0.0,0.0
729.047,96.23293333,29.87166667,20.4,12.5,Average,0.0,0.0
729.1425,96.444586030465,3.0,24.41166667,91.285,Good,1.0,1.0
729.1807,96.444586030465,19.06666667,29.63666667,72.51166667,Average,0.0,0.0
729.1955556,104.1373333,44.32407407,20.4,12.5,Moderate,3.0,3.0
729.2953,96.444586030465,18.71666667,24.745,86.97166667,Average,0.0,0.0
729.3335,96.444586030465,16.71666667,26.6,82.95833333,Average,0.0,0.0
729.3526,278.9437667,11.81666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
729.3908,276.4658,5.416666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
729.5245,96.444586030465,12.28333333,30.98833333,63.28333333,Unhealthy,2.0,2.0
729.5245,279.2574333,14.06666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
729.5436,96.444586030465,22.46666667,24.72,79.31666667,Average,0.0,0.0
729.5627,270.3806667,5.95,32.425,66.25833333,Good,1.0,1.0
729.62,37.7341,15.645,32.54333333,65.045,Average,0.0,0.0
729.62,47.05,23.39666667,31.43,63.76833333,Average,0.0,0.0
729.62,103.6354667,15.15666667,30.465,73.35333333,Average,0.0,0.0
729.62,147.1096667,15.32,27.84333333,85.02666667,Average,0.0,0.0
729.6391,96.444586030465,14.75,26.145,83.04166667,Average,0.0,0.0
729.6582,278.7555667,14.06666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
729.6773,278.3791667,8.766666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
729.7537,271.1648333,6.716666667,33.21166667,67.01,Good,1.0,1.0
729.7728,96.444586030465,16.65,26.56,91.64166667,Average,0.0,0.0
729.7728,271.8549,7.65,30.80666667,67.29333333,Good,1.0,1.0
729.7919,96.444586030465,20.18333333,26.75833333,77.98166667,Average,0.0,0.0
729.811,11.16653333,13.64333333,20.4,12.5,Average,0.0,0.0
729.811,96.444586030465,13.9,23.97833333,76.49666667,Average,0.0,0.0
729.811,151.6264667,17.61166667,26.53166667,78.26666667,Average,0.0,0.0
729.8301,96.444586030465,14.66666667,30.17833333,61.08833333,Average,0.0,0.0
729.8492,278.0968667,9.283333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
729.9256,96.444586030465,18.43333333,25.10833333,92.11833333,Average,0.0,0.0
729.9638,96.444586030465,22.78333333,32.93666667,58.84833333,Average,0.0,0.0
730.002,38.7692,42.91833333,35.42666667,56.47666667,Moderate,3.0,3.0
730.002,72.39426667,11.955,28.945,75.29833333,Good,1.0,2.0
730.0593,96.444586030465,16.51666667,28.33666667,81.03666667,Average,0.0,0.0
730.0593,96.444586030465,24.35,26.535,77.97833333,Average,0.0,0.0
730.1166,96.444586030465,17.88333333,24.36166667,88.39166667,Average,0.0,0.0
730.1548,96.444586030465,33.71666667,32.44833333,58.79166667,Average,0.0,0.0
730.1739,96.444586030465,15.63333333,26.555,71.06166667,Average,0.0,0.0
730.1739,272.2626667,10.21666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
730.2312,278.6301,9.916666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
730.384,35.2875,10.29333333,33.05,65.40166667,Good,1.0,1.0
730.384,38.70646667,11.03166667,34.89833333,57.16666667,Good,1.0,1.0
730.384,40.71393333,16.795,33.63666667,67.72,Average,0.0,0.0
730.384,96.444586030465,12.75,31.14333333,64.24833333,Unhealthy,2.0,2.0
730.384,142.8751667,17.935,27.63166667,84.85333333,Average,0.0,0.0
730.4222,275.713,11.03333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
730.4604,96.444586030465,18.96666667,28.16,74.66833333,Average,0.0,0.0
730.4604,273.8937333,14.0,27.812098258814952,63.55927539357948,Average,0.0,0.0
730.4986,96.444586030465,20.18333333,22.86666667,84.66166667,Average,0.0,0.0
730.4986,277.9086667,4.716666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
730.5177,96.444586030465,17.66666667,34.16166667,61.91,Average,0.0,0.0
730.5368,96.444586030465,3.0,26.83166667,93.78166667,Good,1.0,1.0
730.575,5.520533333,17.59166667,33.26666667,47.66833333,Average,0.0,0.0
730.575,65.14856667,13.13166667,25.79166667,86.15333333,Average,0.0,0.0
730.5941,96.444586030465,4.433333333,26.70833333,79.11833333,Good,1.0,1.0
730.6896,274.772,27.26666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
730.7087,276.9990333,16.51666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
730.7278,96.444586030465,26.86666667,26.47166667,88.165,Average,0.0,0.0
730.7469,96.444586030465,23.63333333,24.08,84.28666667,Average,0.0,0.0
730.8042,96.444586030465,15.88333333,28.53833333,81.20333333,Average,0.0,0.0
730.8233,96.444586030465,25.9,26.185,71.16,Average,0.0,0.0
730.8615,282.8018667,4.433333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
730.957,280.1984333,23.33333333,27.812098258814952,63.55927539357948,Average,0.0,0.0
731.1289,96.444586030465,19.53333333,27.52,82.24666667,Average,0.0,0.0
731.148,58.342,13.85333333,34.025,53.14,Average,0.0,0.0
731.148,96.444586030465,10.25,30.595,74.25166667,Good,1.0,1.0
731.148,136.9782333,15.395,26.13333333,82.315,Average,0.0,0.0
731.1671,96.444586030465,16.58333333,26.57166667,82.62666667,Average,0.0,0.0
731.1862,96.444586030465,20.1,27.35333333,81.66833333,Average,0.0,0.0
731.1862,96.444586030465,27.61666667,33.05333333,57.2,Average,0.0,0.0
731.2244,96.444586030465,26.78333333,33.09,57.05666667,Average,0.0,0.0
731.2435,96.444586030465,13.75,30.24333333,64.30333333,Average,0.0,0.0
731.2435,278.0655,9.65,27.812098258814952,63.55927539357948,Good,1.0,1.0
731.2817,96.444586030465,20.5,26.75833333,88.86166667,Average,0.0,0.0
731.3186809,96.444586030465,17.87234043,29.62340426,68.55744681,Average,0.0,0.0
731.3199,96.444586030465,21.66666667,24.06166667,82.99666667,Average,0.0,0.0
731.339,36.7931,28.33666667,31.94166667,70.24666667,Average,0.0,0.0
731.339,52.1314,10.225,31.98666667,67.44666667,Good,1.0,1.0
731.339,96.444586030465,19.33333333,26.28,81.99833333,Average,0.0,0.0
731.3581,96.444586030465,18.91666667,35.18,54.06333333,Average,0.0,0.0
731.3935714,23.42417857,25.21785714,20.4,12.5,Average,0.0,0.0
731.3963,96.444586030465,13.76666667,27.86666667,73.12666667,Average,0.0,0.0
731.3963,269.9415333,5.316666667,32.02166667,70.31166667,Good,1.0,1.0
731.4345,96.444586030465,15.48333333,28.88666667,76.255,Average,0.0,0.0
731.4536,96.444586030465,16.36666667,28.05,72.66166667,Average,0.0,0.0
731.4727,96.444586030465,35.08333333,25.54833333,86.24666667,Unhealthy,2.0,0.0
731.4727,274.1446667,6.45,27.812098258814952,63.55927539357948,Good,1.0,1.0
731.4893617,102.5489787,18.31702128,31.71276596,59.49787234,Average,0.0,0.0
731.4918,96.444586030465,35.86666667,23.38833333,76.76833333,Unhealthy,2.0,0.0
731.5873,96.444586030465,24.98333333,30.01,70.44833333,Average,0.0,0.0
731.6637,96.444586030465,20.63333333,27.185,87.54333333,Average,0.0,0.0
731.721,96.444586030465,28.48333333,23.11833333,91.18833333,Average,0.0,0.0
731.7401,96.444586030465,16.63333333,26.41,88.08833333,Average,0.0,0.0
731.8738,96.444586030465,12.81666667,31.17333333,62.325,Unhealthy,2.0,2.0
731.912,42.2509,48.255,20.4,12.5,Moderate,3.0,3.0
731.912,77.60113333,19.23,20.4,12.5,Average,0.0,0.0
731.912,96.444586030465,26.83333333,32.19,61.16666667,Average,0.0,0.0
731.912,273.4546,7.616666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
732.0457,96.444586030465,18.06666667,28.53666667,71.245,Average,0.0,0.0
732.0648,96.444586030465,17.66666667,25.44,75.41666667,Average,0.0,0.0
732.0648,96.444586030465,28.1,22.81333333,90.86166667,Average,0.0,0.0
732.0839,96.444586030465,15.8,27.79833333,90.36833333,Average,0.0,0.0
732.0839,276.6853667,11.21666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
732.103,41.8745,14.07666667,30.92,72.68333333,Average,0.0,0.0
732.103,96.444586030465,15.98333333,26.47833333,87.16166667,Average,0.0,0.0
732.1412,271.0707333,13.71666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
732.1603,96.444586030465,28.83333333,26.0,88.37166667,Average,0.0,0.0
732.1985,96.444586030465,3.433333333,28.02833333,87.855,Good,1.0,1.0
732.2176,96.444586030465,14.35,27.435,77.75666667,Average,0.0,0.0
732.2176,96.444586030465,18.08333333,26.115,92.085,Average,0.0,0.0
732.2176,96.444586030465,29.0,27.84,88.37166667,Average,0.0,0.0
732.2336842,81.68540351,16.87894737,27.33333333,88.00175439,Average,0.0,0.0
732.2367,96.444586030465,9.65,29.92166667,81.76,Good,1.0,1.0
732.24625,87.513,15.83125,20.4,12.5,Average,0.0,0.0
732.2749,96.444586030465,8.733333333,24.94833333,71.11166667,Good,1.0,1.0
732.2749,96.444586030465,16.66666667,28.77833333,71.575,Average,0.0,0.0
732.2749,274.0819333,13.2,27.812098258814952,63.55927539357948,Average,0.0,0.0
732.294,2.823,22.47833333,33.53833333,56.42,Average,0.0,0.0
732.294,28.3241,22.05333333,20.4,12.5,Average,0.0,0.0
732.294,52.53916667,11.435,30.08166667,64.39333333,Good,1.0,1.0
732.3513,96.444586030465,20.13333333,27.13333333,88.41833333,Average,0.0,0.0
732.3704,96.444586030465,18.11666667,30.47166667,72.25833333,Average,0.0,0.0
732.4277,96.444586030465,23.3,31.90666667,55.24833333,Average,0.0,0.0
732.4659,96.444586030465,16.68333333,27.515,77.005,Average,0.0,0.0
732.485,96.444586030465,7.533333333,29.05666667,76.03166667,Good,1.0,1.0
732.5232,96.444586030465,16.03333333,29.085,75.95166667,Average,0.0,0.0
732.5411765,55.09462745,17.68431373,20.4,12.5,Average,0.0,0.0
732.5423,96.444586030465,15.15,29.805,72.46833333,Average,0.0,0.0
732.6214286,87.58021429,27.96785714,20.4,12.5,Average,0.0,0.0
732.676,20.63926667,38.45833333,31.58666667,62.11,Moderate,3.0,3.0
732.676,27.72813333,8.786666667,34.85166667,57.93166667,Good,1.0,1.0
732.676,33.81326667,18.27333333,33.14333333,51.99833333,Average,0.0,0.0
732.676,120.6362,26.85,28.215,74.55666667,Average,0.0,0.0
732.6951,96.444586030465,19.71666667,25.385,95.7,Average,0.0,0.0
732.7142,96.444586030465,12.6,23.93833333,80.2,Unhealthy,2.0,2.0
732.7715,272.6704333,7.166666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
732.7788462,71.33503846,12.86923077,30.63461538,67.38269231,Unhealthy,2.0,2.0
732.867,0.690066667,21.91833333,33.64166667,52.51,Average,0.0,0.0
732.867,96.444586030465,34.45,32.73833333,64.24833333,Average,0.0,0.0
732.867,109.4696667,12.73166667,28.32333333,88.19666667,Unhealthy,2.0,2.0
732.9052,96.444586030465,11.9,31.02,69.10833333,Good,1.0,1.0
732.9243,96.444586030465,25.55,26.57666667,91.92166667,Average,0.0,0.0
732.9243,278.2850667,21.46666667,27.812098258814952,63.55927539357948,Average,0.0,0.0
732.9816,96.444586030465,23.88333333,28.86833333,73.98,Average,0.0,0.0
733.058,20.702,40.265,24.21166667,70.87166667,Moderate,3.0,3.0
733.058,96.444586030465,17.9,26.085,94.69166667,Average,0.0,0.0
733.058,96.444586030465,31.33333333,32.5,58.2,Average,0.0,0.0
733.1344,96.444586030465,19.56666667,26.51666667,91.57,Average,0.0,0.0
733.1384211,275.9606316,0.0,27.812098258814952,63.55927539357948,Good,1.0,1.0
733.1535,96.444586030465,19.5,25.56833333,91.10166667,Average,0.0,0.0
733.1726,96.444586030465,13.43333333,27.765,84.55833333,Average,0.0,0.0
733.1726,96.444586030465,44.21666667,25.37333333,95.18666667,Moderate,3.0,3.0
733.1917,71.39053333,8.3,27.812098258814952,63.55927539357948,Good,1.0,1.0
733.2108,270.0042667,8.466666667,31.045,70.98166667,Good,1.0,1.0
733.249,14.9619,12.05833333,20.4,12.5,Unhealthy,2.0,2.0
733.249,20.5138,24.45,34.505,51.395,Average,0.0,0.0
733.2872,96.444586030465,8.816666667,30.14833333,75.50166667,Good,1.0,1.0
733.3254,96.444586030465,14.91666667,28.405,79.97833333,Average,0.0,0.0
733.44,76.06416667,14.45333333,29.76,79.44666667,Average,0.0,0.0
733.44,114.7079,28.79833333,29.71833333,76.23333333,Average,0.0,0.0
733.4782,96.444586030465,28.95,26.15666667,82.97,Average,0.0,0.0
733.5546,96.444586030465,12.61666667,31.45166667,60.21333333,Unhealthy,2.0,2.0
733.5546,96.444586030465,21.85,27.84166667,95.53333333,Average,0.0,0.0
733.631,11.0097,57.59166667,33.87166667,55.59833333,Unhealthy,2.0,2.0
733.631,61.9178,18.52,27.28166667,79.195,Average,0.0,0.0
733.631,86.44653333,47.50666667,20.4,12.5,Moderate,3.0,3.0
733.631,96.444586030465,16.61666667,24.36,71.21833333,Average,0.0,0.0
733.6501,281.4217333,7.183333333,29.32833333,82.555,Good,1.0,1.0
733.7074,96.444586030465,5.0,27.455,91.29833333,Good,1.0,1.0
733.7074,96.444586030465,12.2,29.13666667,76.285,Unhealthy,2.0,2.0
733.7456,96.444586030465,13.96666667,27.495,74.98,Average,0.0,0.0
733.822,55.3308,17.24166667,20.4,12.5,Average,0.0,0.0
733.8411,96.444586030465,3.533333333,25.79833333,97.32,Good,1.0,1.0
733.8793,96.444586030465,8.616666667,30.115,75.61666667,Good,1.0,1.0
734.013,45.0739,26.68833333,32.62333333,61.56833333,Average,0.0,0.0
734.013,83.05893333,16.49,27.02833333,86.345,Average,0.0,0.0
734.013,96.444586030465,3.0,24.145,97.51666667,Good,1.0,1.0
734.0512,96.444586030465,28.41666667,26.64833333,89.955,Average,0.0,0.0
734.0894,96.444586030465,4.466666667,25.62166667,82.97166667,Good,1.0,1.0
734.0894,96.444586030465,25.31666667,26.78,81.855,Average,0.0,0.0
734.1276,272.7959,18.08333333,27.812098258814952,63.55927539357948,Average,0.0,0.0
734.204,10.38236667,10.83333333,33.075,56.27833333,Good,1.0,1.0
734.204,22.89766667,14.39666667,34.20333333,59.74333333,Average,0.0,0.0
734.3377,279.9475,15.35,27.812098258814952,63.55927539357948,Average,0.0,0.0
734.395,96.444586030465,10.55,26.77,81.62,Good,1.0,1.0
734.4141,96.444586030465,14.7,33.36666667,67.18,Average,0.0,0.0
734.4332,96.444586030465,15.03333333,26.275,80.43166667,Average,0.0,0.0
734.4523,96.444586030465,12.28333333,27.79166667,75.275,Unhealthy,2.0,2.0
734.4818182,74.76672727,20.62,20.4,12.5,Average,0.0,0.0
734.4905,96.444586030465,18.1,30.175,64.33833333,Average,0.0,0.0
734.5096,96.444586030465,15.35,29.41833333,78.885,Average,0.0,0.0
734.5287,96.444586030465,18.91666667,25.00833333,88.68666667,Average,0.0,0.0
734.586,0.878266667,88.19666667,36.6,37.56333333,Unhealthy,2.0,2.0
734.6255172,55.22696552,17.38448276,26.5637931,78.27413793,Average,0.0,0.0
734.6624,96.444586030465,19.01666667,22.49666667,80.77666667,Average,0.0,0.0
734.6624,274.772,7.133333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
734.6901818,17.24596364,14.94545455,33.04545455,59.63454545,Average,0.0,0.0
734.7388,96.444586030465,13.26666667,29.30833333,62.625,Average,0.0,0.0
734.7388,96.444586030465,29.56666667,26.78,85.075,Average,0.0,0.0
734.777,26.348,16.53166667,20.4,12.5,Average,0.0,0.0
734.777,96.444586030465,12.43333333,32.70666667,65.69333333,Unhealthy,2.0,2.0
734.7961,96.444586030465,19.16666667,30.3,83.74666667,Average,0.0,0.0
734.8152,272.1999333,8.466666667,27.812098258814952,63.55927539357948,Good,1.0,1.0
734.8534,96.444586030465,11.5,28.01,83.79166667,Good,1.0,1.0
734.8534,96.444586030465,21.56666667,24.675,88.18333333,Average,0.0,0.0
734.9489,272.2940333,10.53333333,27.812098258814952,63.55927539357948,Good,1.0,1.0
